GeneName,control,treatment,log2FoldChange,padj
Stx1b,25.3772819146269,153.975262283351,-2.3333,5.037e-21
Inip,66.6375594408066,106.50060678891,-0.54412,0.019086
Cldn14,64.7842506169002,183.725404016118,-1.2712999999999999,1.7899e-5
Adck5,418.881150378964,757.318098434695,-0.73472,3.4787e-7
Sec31b,309.811017155331,184.544131497099,0.83082,1.0785e-4
Ube2l6,558.19077982291,1085.35335142273,-0.81453,1.8863e-4
Ubqln1,2851.96278760688,3470.8232959187,-0.18000000000000002,0.026328
Tlcd2,563.557179871057,1665.88487939126,-1.4206999999999999,1.2615e-18
Rcl1,2834.12337396735,1737.10127452344,0.79043,3.6555e-5
Akr1b7,34.5184312592699,4.50060973848612,2.249,8.0009e-6
Zzz3,789.544031314124,612.145186799597,0.4629,0.01479
Lats2,660.689455106274,409.562994200394,0.77728,1.2986e-5
Sf3a1,404.952992420304,541.312206456629,-0.31220000000000003,0.0075135
Selk,934.056410485888,1183.25313724868,-0.23733999999999997,0.018838
Nsmf,745.451826317283,2307.57761180233,-1.4754999999999998,9.6394e-17
Enpp1,1464.58570564943,702.631319776841,1.1273000000000002,1.9848e-8
Dnajc18,276.964634683607,182.348641174754,0.67924,0.022043
Pygl,4070.38698055171,9359.91088458379,-1.0578999999999998,1.3522e-8
Mfsd7b,112.681140662207,58.2549274969938,0.99517,0.0018077
BC048546,95.2815175206619,173.638833777101,-0.69153,0.014605
Abca1,3138.8038105697,4579.19311463692,-0.43706,5.1169e-5
Saa4,1667.32968045665,4229.91657510504,-0.9855999999999999,0.023557
Timd2,798.070569550506,1142.65484771835,-0.40908,0.0010505
Ep400,1782.41995312363,1226.86942528791,0.6303,4.6482e-4
Rpl34,3352.56524938043,2350.03840004904,0.60603,3.9836e-5
Pdzrn3,160.688942731481,83.0627467520863,0.9738399999999999,0.0056369
Olfr1033,33.7994053863415,87.7804946879566,-1.1675,2.3155e-5
Chchd7,328.11034893834,208.233640333395,0.7399,4.4932e-4
D930015E06Rik,607.219066883514,383.960106475774,0.7387,0.0032703
Sri,256.936812108238,565.469318764313,-1.0073999999999999,5.3384e-10
Asun,534.936174069501,351.108721993957,0.69392,2.2317e-4
Cyp4f14,1968.99704671117,5897.41760448064,-1.4446999999999999,9.0695e-22
Slc25a3,7077.67042934489,5189.09769532431,0.54181,9.185e-4
Ngb,16.2951253210462,2.30109831793567,1.7649000000000001,0.0034241
Ivns1abp,4890.00455438314,1913.2933342427,1.4127,1.2462e-12
Nipal3,133.743113812233,259.576331022548,-0.81676,3.3752e-5
Slc4a1,29.361010635741,5.28141999976887,1.7633,0.0022285
Ticam1,143.591114381909,261.609135406261,-0.73894,4.2653e-5
Fuca2,147.485488195725,216.621758036296,-0.43635,0.025883
Mapk4,64.7848276830019,18.1826146371008,1.6508,9.4471e-5
Arl13b,278.982413214407,120.562931579836,1.187,0.0020046
Hs6st1,3656.68499328778,2731.44674098221,0.51097,0.028331
Rpl4,11247.2764785563,7817.51779034534,0.61932,5.6937e-6
Mcfd2,3086.6886184217,4120.76556177444,-0.31194999999999995,0.00134
Tapt1,1752.32264112009,1178.88755157989,0.66293,3.2711e-5
Mcoln1,765.684772817328,558.527480537587,0.54426,0.031699
Npm1,3019.33722549253,1654.57416093433,0.95421,6.2659e-11
Tcf25,3094.48362094782,2438.59669201855,0.44031,0.0053487
Cct4,2162.77896799098,1566.59327497649,0.55508,0.0058124
Dexi,289.732429277883,437.277577203073,-0.47021,0.010675
Txnip,4336.43816675812,785.60586799552,1.9348,2.1764e-4
Tst,1973.1774284982,3564.69597813384,-0.73775,1.3944e-8
Stt3a,1527.03013062093,2243.65292241807,-0.44608000000000003,1.7873e-4
Camk1d,1415.33122126048,3438.43900450659,-1.1476,2.2577e-13
Tmem176a,1613.93090564732,2564.51483636919,-0.5385800000000001,0.0083506
Rfwd3,365.131343544703,461.432955181146,-0.232,0.048314
Zfp207,1071.40889433529,1486.87043988914,-0.36502999999999997,0.002793
Tgm2,686.970819265543,1814.2854837366,-1.2118,1.5634e-6
4921513D11Rik,131.413582164931,24.2673472534719,2.35,1.2813e-14
Klhl7,376.326644580962,261.398203282925,0.60564,0.018883
Rnf214,729.542507568413,438.125592421739,0.82395,7.2977e-7
Cpsf4,419.673893307788,303.541117712748,0.55428,0.043945
Upf2,587.919894324791,462.438945836224,0.43949000000000005,0.041732
Iqgap3,1.9769718356626,12.5838649564796,-1.1889999999999998,0.036404
Zfp276,258.960024496828,348.351303875109,-0.31460999999999995,0.045011
Mup-ps16,4.53029992000804,182.163058917261,-4.2316,2.8616e-29
Zfp36l1,1562.07597891132,956.445287343998,0.77105,0.010175
Atf3,76.4983118051694,34.2258253823085,1.07147,0.027276
Gm15856,10.4719938239506,0.299894984176248,1.9227,0.0017197
Rsph4a,8.33079561047778,40.2839794973061,-1.1406999999999998,0.044074
Snapin,183.934650495662,265.755507997516,-0.40742,0.028162
Csde1,4204.90496516193,3441.48233967387,0.38556999999999997,0.026578
Ccar2,299.020771825924,475.247597222957,-0.54938,5.7489e-4
Wdtc1,3284.44373424234,2452.50590217652,0.51117,0.033295
Spsb4,22.2475976622883,55.862322551111,-0.9488,0.035635
Rpl37,3032.21689715641,2229.58469170117,0.53524,0.0096886
Trim7,93.5930121810121,205.0950126024,-0.9795999999999999,3.1473e-6
Ndel1,1245.37886266561,525.623333016565,1.3145,3.9905e-13
Hspa8,30236.8979515361,17976.1405380465,0.83048,5.3107e-5
Col4a2,374.890809239162,598.804804949454,-0.5512,0.0024002
Lin9,70.3492775724941,41.8293587864486,0.78976,0.041016
Mpp5,485.364684611434,328.819771975509,0.6514099999999999,4.963e-4
Plcxd2,1162.81182526434,1901.35635676043,-0.58428,0.0011703
Dis3l,286.440491642018,438.03528919483,-0.49424,0.0019717
Ces1a,38.1572507936944,3.96043154249624,2.5407,1.5185e-7
Suox,1235.4376535849,2510.22220732738,-0.9108999999999999,1.8858e-18
Mat2a,2369.94879009364,1723.86817995065,0.55333,1.9521e-4
Usp47,2247.64796899899,1770.61885410563,0.43883000000000005,0.039024
Sgms1,651.884409182546,265.347204252129,1.3651,2.9398e-15
Ahcy,66178.3364059361,25804.0306523124,1.4197000000000002,1.7954e-13
1110002E22Rik,17.1650487513409,3.88050239065657,1.4939,0.013711
Atn1,935.196036523617,552.836867072594,0.84473,9.2142e-7
Scfd1,357.22230198916,703.207872875797,-0.85056,1.1464e-7
Zfp706,1401.72963585144,1773.5384809732,-0.23533,0.011903
Gm11962,0.977707520876563,13.5636259636634,-1.8437999999999999,6.3803e-4
Commd7,207.933450320217,464.391609179649,-1.0324,1.6312e-12
Ammecr1,30.9981740106578,59.2919683978824,-0.7239300000000001,0.032615
Trmt12,24.9677024672434,70.8110755366952,-1.2184,3.7058e-4
Soat2,1359.72194296762,865.443187621202,0.73958,7.6129e-6
Exosc7,237.937460742032,339.326241676749,-0.39422999999999997,0.017359
Nt5dc1,250.86577711808,339.132193445946,-0.32443,0.02903
Rmnd5b,154.714336086434,258.162697521924,-0.61523,2.0593e-4
Mal2,401.77567079927,994.574237180107,-1.1839,2.1365e-19
Atp13a3,4783.61441980222,3609.80413797115,0.50133,0.001924
Map4k3,740.968101857221,586.548900747408,0.43196999999999997,0.028814
4930523C07Rik,176.902364294662,96.1607622073254,0.93758,3.6798e-4
Zbtb37,78.9705130363723,119.503241420812,-0.47029,0.02922
Nsf,244.411820240737,370.524059934449,-0.47457000000000005,0.01494
Mfsd4,665.011260323277,479.536393421214,0.56345,0.0061963
Golph3,1318.83462779375,1008.8745033664,0.48124,0.011499
Slc25a45,174.680616011734,459.132793327952,-1.2444,3.1012e-11
Tmed10,1807.19883691095,2336.76483586084,-0.26729,0.0015038
Vpreb3,23.1473061423719,3.82089061829396,1.7395,0.0031942
Rtp3,75.5858515303987,230.558606463545,-1.3714,3.1447e-6
Sod1,16594.3285906139,11243.6233539122,0.6548499999999999,5.2464e-6
Ttr,68582.8365642856,87802.2093080964,-0.25163,0.010736
Tmem219,245.783228126443,164.704019757801,0.6606799999999999,0.015228
Ptov1,1044.22906797091,718.697251433921,0.62558,0.0061002
Gm15582,45.0684241643582,19.6656463738952,1.1262,0.017165
Ift43,22.0859216272776,56.6501383861525,-1.1059999999999999,0.0012184
Tmem260,399.641546507749,557.977479070671,-0.36171,0.045212
Setd3,2230.53787240634,1639.23602584326,0.53835,0.0020782
Arl5b,1500.58126491794,905.641976660306,0.81118,2.9434e-5
Maf,1183.51310180375,772.760995276741,0.70416,1.7076e-5
Phldb2,719.763793546175,1143.71195893799,-0.55331,2.1022e-4
Micall1,271.885213383285,182.684654063385,0.65857,0.010746
Mmd,3813.00735818559,2685.86622709449,0.59001,0.018939
Cyb5r1,189.047560957672,125.866560129293,0.66411,0.020684
Eif3i,1500.57163774836,1123.93827089709,0.51134,0.002151
St6galnac4,13.636563569608,35.3864597796072,-0.9968,0.024065
Pdpk1,1250.82623874368,887.528117600265,0.58919,1.1148e-4
Slc26a1,1535.79519012367,3149.36074981091,-0.9146,2.2744e-11
Disp1,40.7619204393244,75.132152251135,-0.7022,0.025442
Mcm2,33.0347156231395,71.0006888301797,-0.84989,0.021887
Sec22b,528.332473726649,859.85549115622,-0.58739,9.1501e-6
Hdac10,129.412503071525,200.658127589449,-0.5097700000000001,0.010677
Mlh1,134.58382950091,291.592472859901,-0.9759000000000001,9.7079e-8
0610030E20Rik,657.800599981253,1013.24188004749,-0.5141100000000001,1.2688e-5
Cyth2,541.005478184112,353.464262632859,0.6965899999999999,0.0034028
Rsrc2,581.251765961018,752.528804093931,-0.26634,0.025262
Mmd2,98.2900887409402,205.024714708608,-0.8802300000000001,0.0016671
Tmed5,1679.00034924847,1141.28713682672,0.64369,0.0029623
Cdc42,2043.84437901729,2504.62223731418,-0.19000999999999998,0.035089
Pigh,21.3586677808836,61.8534653564449,-1.2547,2.6033e-4
Pacsin3,644.547200135154,852.511198101731,-0.29190000000000005,0.043514
Xpc,469.812692017611,371.357568249302,0.43357,0.042071
Snx21,243.34081170296,177.241833443204,0.54591,0.024573
Cpeb4,1905.47222944208,1216.48585967907,0.73307,2.5914e-4
Klf6,483.672233767355,206.631890745955,1.2491,2.1548e-5
4930562C15Rik,18.7647764918635,5.14053870949807,1.3671,0.026207
Arhgap4,79.9456700934149,126.028548360966,-0.52525,0.022676
Cul4a,3000.77541653312,2182.48320558297,0.55373000000000006,2.3714e-4
Slc17a4,630.027384556876,1013.20194495599,-0.54623,0.024398
Gid8,486.331036346495,628.112940137402,-0.26271999999999995,0.019634
Trmt5,63.4945464890586,126.321392661321,-0.83618,9.4279e-4
Cib2,55.5080829184791,91.9457892447711,-0.56609,0.045186
Tmem30a,2652.06170553488,3799.85774718569,-0.41269,1.2914e-5
Tbc1d7,58.6136597920397,118.665004363009,-0.8498600000000001,8.9143e-4
Dnajc16,469.545205007337,354.194853622044,0.49860000000000004,0.02769
Dnajb11,746.477504015942,1677.15093106971,-1.0367,4.7308e-11
Cdkn2c,190.722737597912,92.6545205377468,1.07293,2.4723e-4
Psap,11961.4587828632,8798.14626914677,0.53577,0.003743
Paqr9,3434.35713855801,8498.25976067815,-1.1220999999999999,9.7517e-6
Rprd1a,183.803336173093,288.625169178156,-0.5241,0.004851
Pomt1,212.563883262063,386.52244804411,-0.73578,1.9143e-5
Tonsl,520.053019838835,679.616672655702,-0.28064,0.0081015
Vps36,458.068846546105,599.425948919936,-0.27869,0.028571
Mroh6,329.233276305227,76.8625729314133,2.0898,1.0752e-15
Ptk2b,663.868749842627,902.877562905486,-0.33526999999999996,0.0037172
Chn1os3,7.33408155780155,21.2626870939561,-1,0.047029
43719,232.222690643689,376.094330005699,-0.5759,0.0010022
Gm16170,8.10444907270414,27.6620686590425,-1.234,0.0092617
Scarf1,574.280202983178,287.216933948924,1.07155,1.1758e-7
Cars2,110.098027850832,179.453418096156,-0.5757,0.0041417
Smpd4,214.0926858434,301.327449876705,-0.37883,0.013274
Hand2,133.584565428193,71.1490714505039,0.9419,0.0051841
Trim30a,114.639683395276,263.488324367462,-1.0341,1.9928e-5
Itgav,796.641564640196,619.725161350194,0.45584,0.044376
Gm10033,32.2802272714803,59.7302108430078,-0.6900000000000001,0.037526
Pml,246.798948347816,530.307331733757,-0.9687,3.3646e-8
Smad9,570.307831177534,254.312786427902,1.1981000000000002,1.5332e-5
Elmod2,249.072037990303,377.291724966562,-0.48057000000000005,0.0069289
C1qb,704.296540541182,1078.7726305246,-0.49256,0.0089276
Lrrk1,278.505370076516,404.982814101333,-0.42515000000000003,0.0035324
Ccdc30,16.3274605119104,63.9326148168654,-1.6177,3.907e-6
Dgat1,499.235245948938,376.526613437504,0.49826000000000004,0.021495
Pla1a,533.048315224122,910.154843341128,-0.6438900000000001,8.0975e-4
St3gal5,5767.41662661046,2493.57624397434,1.2665000000000002,8.2759e-9
H2-Q5,49.7876347860216,112.821546471041,-0.9922000000000001,4.6392e-4
Ptch2,61.513870501152,11.842844844377,1.9378000000000002,1.036e-4
Trim21,69.5789098962122,154.188820090976,-0.9719000000000001,2.3992e-4
M6pr,1483.40750185773,1933.61686690991,-0.27832,0.0030664
Slc5a6,319.630628643745,123.446238266632,1.4213,5.5133e-10
Ppip5k1,52.9655332310884,122.969931698993,-0.991,0.0021219
Psmb8,97.5336271125831,223.586409029862,-1.0566,7.7071e-9
Setd7,346.676013317005,201.578533822783,0.86195,2.038e-5
Mdp1,174.546174845093,268.163848482742,-0.50337,0.0012128
Fam71d,10.2887609143407,1.52063691013217,1.4192,0.031726
Cdk18,803.880279358187,509.352067497705,0.7340099999999999,0.0069363
Dlgap4,452.411672140987,312.938200608495,0.61592,0.006388
Peg10,48.1289144154711,20.6850506274438,1.12,0.02072
Smad4,997.8033845313,620.840745926791,0.7751899999999999,1.5391e-7
Ppp1r13b,420.506958492549,295.277980617229,0.59548,0.01439
Heatr1,353.322827409055,484.339285070383,-0.34104999999999996,0.022131
Grb14,696.000053115852,1055.37881722326,-0.48484000000000005,0.0011437
Palmd,821.529630544209,591.611805376606,0.55759,0.042129
Phb2,2517.39001226383,1954.74776977339,0.46041,0.0083676
Rnaseh2b,142.651419722907,70.2334390701829,1.05854,4.0303e-4
Wdyhv1,60.1302877254808,94.1788847404538,-0.51246,0.031664
Dapk1,1681.73229435913,2621.07792718694,-0.52479,4.313e-4
Smagp,161.493618229807,471.621726472485,-1.3959,5.4742e-16
Top3b,355.945926318659,536.950843836714,-0.47855000000000003,7.205e-4
Cyp4a10,39824.5603353671,3755.22032473523,3.2547,5.8976e-31
Tmem59,3439.11043336353,2647.38842276018,0.47279000000000004,0.0034223
Siah1a,152.600372378227,105.005501819714,0.6158,0.032449
Arsg,119.629750232093,329.564970026417,-1.3076999999999999,1.308e-12
Arhgap5,1929.65902698655,1524.45410607998,0.43523999999999996,0.010687
Tcirg1,695.974547993374,922.22323567351,-0.29655,0.032709
Hnrnpr,307.322359412369,651.860665332143,-0.9608,4.7436e-11
Zbtb44,1836.40023846425,957.186509081106,1.0221200000000001,6.0392e-10
Ssx2ip,249.991329987599,175.788556696215,0.59218,0.034064
Ept1,1084.04980543822,1935.82147285844,-0.72441,1.3275e-10
Snai2,37.2175562153827,79.7624697051122,-0.86773,0.01115
Pkd1,1511.35760141563,842.353036347758,0.92914,1.9544e-8
Camkk2,157.923173592459,331.447233683297,-0.9226,1.7927e-5
1810011O10Rik,175.371830958813,324.704716566362,-0.72374,0.0071316
Nr6a1,394.34285263195,246.998929138629,0.7605,3.6488e-4
Rpl6,6756.35320846498,4700.41139573672,0.61839,3.2837e-6
Pck1,134489.214206621,53501.1405181225,1.3853000000000002,3.9537e-11
Adh4,910.902606963183,2872.77923725423,-1.4972999999999999,7.8823e-16
Lrrc45,318.979400884205,221.017208790583,0.61587,0.020439
Uvrag,819.225508568344,480.563187274279,0.85087,4.3805e-5
Tmed3,149.877140043336,304.485909168668,-0.88974,6.4741e-7
Znrf3,657.850452261246,227.393886049686,1.588,5.1024e-16
Scarb2,3158.42296542874,2428.6599900339,0.47287,0.019591
Rhod,450.398995869235,232.162991673058,1.01274,1.174e-4
Hsd17b13,8515.33534085253,4712.85269489099,0.92694,2.3719e-5
Aspdh,1165.86177891448,1969.21402868367,-0.63647,3.6913e-5
Cmah,472.173163250354,4760.29784703521,-3.1456,4.4059e-87
Magix,148.627999402583,328.739292019526,-1.0056999999999998,1.5789e-7
Thrsp,1449.86371277985,3169.44587808383,-0.9402,7.6097e-4
Eif4g2,11000.6857334319,8733.91344762502,0.42969999999999997,0.0040813
A730017L22Rik,168.090244771741,257.739906748296,-0.49885999999999997,0.0021744
Keg1,366.578442892658,1658.08821173367,-1.6436,1.1802e-4
Desi1,848.093020482367,558.181681185149,0.6939,1.525e-4
Ptch1,782.923055718468,372.919574432465,1.1384,3.2682e-9
Uba1,3088.77395080887,3920.95695295277,-0.24059,0.0033237
Rpl9,5102.92391298173,3356.28022714619,0.6987599999999999,1.7738e-8
Sord,40439.3843446572,21114.4394870185,1.01528,4.6138e-8
Dvl2,323.283931614955,156.678980898253,1.1069,3.4281e-7
Arhgef10l,357.228557008686,643.14196119052,-0.73367,4.0283e-9
Slc27a5,24975.5593230285,16084.4428109378,0.7265699999999999,6.8994e-7
Asxl1,777.333344237305,511.050484861543,0.69419,2.217e-5
Lincpint,50.468647514661,18.4435640818708,1.3483,0.0021855
Abhd17a,1210.22575193822,932.579384839311,0.47092999999999996,0.013236
Gm15348,0,10.7828058318743,-1.845,7.0674e-4
Acsl5,4546.24440146151,8521.35989913161,-0.77849,5.6598e-6
Hsp90ab1,21801.9399706817,16869.7117634365,0.46201000000000003,0.04417
Anxa2,155.180935209906,231.329924066651,-0.45587,0.021084
Lap3,3795.96310382087,5960.00153949015,-0.53337,5.9171e-4
Scrib,967.749427669485,674.120115724458,0.61379,8.8911e-4
Rhob,903.21851767137,616.859005492228,0.63555,0.0043193
Elovl7,16.3166821553005,4.88043387450203,1.2898,0.034911
Rbm12b1,265.940969217233,170.802312875458,0.7226899999999999,0.0012155
Cep41,23.9012173875846,59.168870657767,-1.0640999999999998,0.0013778
Ppil4,237.148663801776,391.023214623197,-0.60471,2.3829e-5
Zfp653,167.4829494621,95.1012189511173,0.86464,0.0078237
Ppm1a,3328.74977702894,1742.75840243637,1.01241,3.7122e-8
Epha2,341.750040279952,528.414049707858,-0.5054500000000001,0.0046174
Zc3h10,119.538999315923,72.3219710930831,0.77903,0.029245
Ssr3,3322.82781468163,4186.3279746918,-0.23012000000000002,0.0032527
Ints3,489.103059577113,628.795339989731,-0.25598,0.032504
Rora,3418.72452219217,1779.1370370061,1.0309300000000001,6.8435e-15
Pick1,221.208071851481,341.593957870216,-0.49598,0.014961
Dmwd,494.023932735463,355.477392296205,0.56717,0.0020795
Mlx,323.999829756223,445.442497537358,-0.34755,0.0082192
Sun2,2389.06357940296,1338.40764221369,0.91548,1.7118e-6
Acot4,1886.04678601835,390.579517549649,2.1857,1.2279e-12
Cln8,1083.44390795297,682.260824608304,0.74373,0.003255
Cd4,4.81308878535483,22.8058263594077,-1.4709999999999999,0.0028957
Nr1h4,2368.88254701168,1655.6348771269,0.6001,0.024025
Tldc1,56.3564495548643,151.30775342787,-1.2301,9.4315e-7
Ptpn21,578.262200707711,414.586200535378,0.57152,0.0083584
Prox1os,100.50418583409,57.489715810024,0.8344199999999999,0.027787
Wisp3,0.934593892712783,8.38111212914269,-1.2349999999999999,0.029072
Ppp1r11,308.445286940636,412.292401596832,-0.30896,0.022922
Hyou1,1623.11516857979,4468.7115948882,-1.3261999999999998,6.5275e-19
Zfp740,962.824607877049,714.145936604828,0.52319,0.014936
Hbp1,1671.19514337425,1366.88114060916,0.38521000000000005,0.048727
Chd9,947.852099465294,673.855438987113,0.5856,5.1368e-4
Fbxo6,367.67586691224,645.937443431881,-0.69296,2.56e-6
Tefm,93.0217567389628,173.870762746143,-0.75876,4.5022e-4
Luc7l2,2434.05934349811,3125.74764837988,-0.25727,0.001837
Alg11,933.520617078776,564.478990034341,0.8126599999999999,4.0959e-6
Bsdc1,1196.07009427786,928.152883839214,0.46160999999999996,0.006729
Il13ra1,360.469152316715,827.138249652871,-1.0634,4.9532e-10
Kat6a,1109.2152234853,838.652205581018,0.49758,0.0032867
E130309F12Rik,32.0133174886872,6.08001381120702,1.6797000000000002,0.0041429
Dhrs7b,237.595679287002,359.9861543268,-0.47773,0.0042163
Phf21b,24.1516710620672,10.0616073429542,1.1045,0.044976
Spred1,805.632728158524,428.166151284487,0.95533,0.0018456
Kctd7,51.0101182296801,90.6969815485578,-0.66368,0.021586
Zmynd8,416.026603842539,653.053451583539,-0.53963,3.5645e-5
Tspan9,555.040264769771,789.473459212104,-0.39003,0.025662
Ddx58,303.905362796221,732.357324982588,-1.1179999999999999,2.9705e-8
Lyrm9,93.1675535703853,142.87463101433,-0.48164000000000007,0.032597
Krt8,2097.96936525344,3944.35616158148,-0.7964600000000001,3.073e-11
Irf6,535.546597151146,1204.19524324993,-1.0393999999999999,4.1347e-11
Zdhhc20,418.186231683089,297.949961217147,0.57232,0.018775
Wisp1,7.43931530558394,40.8062272403252,-1.7418,1.931e-4
Akap13,3595.9661206249302,2122.97968763713,0.84543,1.2708e-6
Tmem82,338.711683566092,206.748276717943,0.79657,3.57e-5
Phlpp2,182.40839817643501,99.5408765511723,0.9300999999999999,3.2541e-4
Ndufb4,703.011116703755,554.031140592874,0.43918,0.026933
Cd5l,1506.82845744335,2308.11511547988,-0.5005200000000001,6.782e-4
Tnnc1,32.7385980180385,10.2815731752908,1.4180000000000001,0.0055055
Gtf2h2,133.972587718563,222.627204159938,-0.60365,0.0037106
Usf2,1385.69747335634,878.648306643861,0.74613,5.792e-6
Mrpl49,346.055147390942,479.348504519555,-0.35361,0.044815
Lor,62.0996085730898,21.4274111056149,1.4021000000000001,0.0020604
Tfpi2,437.924192035987,1116.63021578054,-1.2242,3.9796e-19
Ptprs,142.165814511429,219.188028847871,-0.50686,0.0024401
